ID,Value
33902671,Survival Rate
33902671,United Kingdom
33902682,"Abortion, Induced"
33902682,Adult
33902682,Ectromelia
33902682,Female
33902682,Humans
33902682,"Imaging, Three-Dimensional"
33902682,Pregnancy
33902682,"Pregnancy Trimester, First"
33902682,"Ultrasonography, Prenatal"
33902709,Aged
33902709,Femoral Artery
33902709,Humans
33902709,Iliac Artery
33902709,Male
33902709,Stents
33902709,Thrombosis
33902709,Treatment Outcome
33902709,Vascular Patency
33903960,Adult
33903960,Autopsy
33903960,Firearms
33903960,Forensic Ballistics
33903960,Humans
33903960,Iron
33903960,Italy
33903960,Male
33903960,Prussian Blue Reaction
33903960,Skin
33903960,"Suicide, Completed"
34594337,Aged
34594337,"Antibodies, Monoclonal, Humanized"
34594337,Drug Eruptions
34594337,Glucocorticoids
34594337,Humans
34594337,Immune Checkpoint Inhibitors
34594337,Male
34594337,Methylprednisolone
34594337,"Pemphigoid, Bullous"
34594337,Skin
34594337,Treatment Outcome
34789173,Adult
34789173,Ear
34789173,Ear Diseases
34789173,Female
34789173,Fetal Diseases
34789173,"GTP-Binding Protein alpha Subunits, G12-G13"
34789173,Humans
34789173,Micrognathism
34789173,"Mutation, Missense"
34789173,Phenotype
34789173,Polyhydramnios
34789173,Pregnancy
34789173,Prenatal Diagnosis
34936512,Aged
34936512,Humans
34936512,Itraconazole
34936512,Lung
34936512,"Lung Diseases, Fungal"
34936512,Male
34936512,Trichophyton
34936512,"Tuberculosis, Pulmonary"
34936822,Adult
34936822,Anodontia
34936822,Ectodermal Dysplasia
34936822,Female
34936822,Gingiva
34936822,Humans
34936822,Mandible
34936822,Maxilla
34936822,Young Adult
34937568,Aged
34937568,Bisphosphonate-Associated Osteonecrosis of the Jaw
34937568,Bone Density Conservation Agents
34937568,Bone Regeneration
34937568,Diphosphonates
34937568,Female
34937568,"Fractures, Spontaneous"
34937568,Humans
34937568,Mandible
34937568,Osteonecrosis
34937568,Renal Dialysis
34939435,Adult
34939435,Anterior Cruciate Ligament Injuries
34939435,Bone Screws
34939435,Femoral Fractures
34939435,"Fracture Fixation, Internal"
34939435,Humans
34939435,Knee Injuries
34939435,Male
34939439,Asthma
34939439,Bronchitis
34939439,Bronchoscopy
34939439,Child
34939439,Humans
34939439,Influenza A virus
34939439,"Influenza, Human"
34939439,Plastics
22165899,Adult
22165899,Aphasia
22165899,Aspirin
22165899,Clopidogrel
22165899,Female
22165899,Humans
22165899,"Infarction, Middle Cerebral Artery"
22165899,Magnetic Resonance Angiography
22165899,Magnetic Resonance Imaging
22165899,Platelet Aggregation Inhibitors
22165899,Ticlopidine
22165899,"Ultrasonography, Doppler, Transcranial"
22166090,"Carcinoma, Renal Cell"
22166090,Granulomatosis with Polyangiitis
22166090,Humans
22166090,Kidney Neoplasms
22166090,Male
22166090,Middle Aged
22166090,Prognosis
22166121,Adrenal Gland Diseases
22166121,Adrenal Glands
22166121,Adrenalectomy
22166121,Adult
22166121,Antifungal Agents
22166121,"Antigens, Fungal"
22166121,"Biopsy, Fine-Needle"
22166121,Cryptococcosis
22166121,"Diabetes Mellitus, Type 2"
22166121,Histocytochemistry
22166121,Humans
22166121,Liver
22166121,Liver Diseases
22166121,Male
22166121,Microscopy
22166121,"Radiography, Abdominal"
22166121,"Tomography, X-Ray Computed"
22166121,Treatment Outcome
22167480,Aged
22167480,Biopsy
22167480,"Diagnosis, Differential"
22167480,Disease Progression
22167480,Fatal Outcome
22167480,Gastrectomy
22167480,Gastroscopy
22167480,Humans
22167480,Male
22167480,Melanoma
22167480,Positron-Emission Tomography
22167480,Stomach Neoplasms
22168333,AIDS-Related Opportunistic Infections
22168333,Actinomycetales Infections
22168333,Anti-Bacterial Agents
22168333,"Antiretroviral Therapy, Highly Active"
22168333,Female
22168333,HIV Infections
22168333,Humans
22168333,Middle Aged
22168333,Rhodococcus equi
22170823,Aged
22170823,Brain Ischemia
22170823,Cerebral Revascularization
22170823,Female
22170823,Humans
22170823,"Infarction, Middle Cerebral Artery"
22170823,Stents
22170823,Thrombectomy
22172167,China
22172167,Female
22172167,Hemangioma
22172167,Humans
22172167,Middle Aged
22172167,Prognosis
22172167,Splenic Neoplasms
22172167,"Tomography, X-Ray Computed"
22174600,Asians
22174600,"Codon, Nonsense"
22174600,Exons
22174600,Heteroduplex Analysis
22174600,Humans
22174600,Male
22174600,Middle Aged
22174600,"Pathology, Molecular"
22174600,"Polymorphism, Single-Stranded Conformational"
22174600,"Sequence Analysis, DNA"
22174600,Serum Albumin
22174600,Switzerland
22176774,Aged
22176774,Blast Crisis
22176774,Chromosome Aberrations
22176774,Chromosome Deletion
22176774,"Chromosomes, Human, Pair 14"
22176774,"Chromosomes, Human, Pair 17"
22176774,"Chromosomes, Human, Pair 21"
22176774,"Chromosomes, Human, Pair 7"
22176774,"Chromosomes, Human, Pair 9"
22176774,"Chromosomes, Human, X"
22176774,Cytogenetic Analysis
22176774,Endoreduplication
22176774,Humans
22176774,"In Situ Hybridization, Fluorescence"
22176774,Isochromosomes
22176774,"Leukemia, Myelomonocytic, Acute"
22176774,Male
22176774,Philadelphia Chromosome
22176774,Polyploidy
22176774,Ring Chromosomes
22176774,"Translocation, Genetic"
22179175,Aged
22179175,Atrial Fibrillation
22179175,Bundle-Branch Block
22179175,Honey
22179175,Humans
22179175,Male
22179175,"Toxins, Biological"
22179176,Adolescent
22179176,Athetosis
22179176,Chorea
22179176,"Cranial Fossa, Posterior"
22179176,Humans
22179176,Intracranial Aneurysm
22179176,Male
22179176,Subarachnoid Hemorrhage
22179177,Adolescent
22179177,Brazil
22179177,Extracorporeal Membrane Oxygenation
22179177,Fatal Outcome
22179177,Female
22179177,Humans
22179177,Life Support Care
22179177,Lung Transplantation
22179177,Waiting Lists
22185092,Chelating Agents
22185092,Drug Contamination
22185092,Female
22185092,Humans
22185092,Lead Poisoning
22185092,"Medicine, Ayurvedic"
22185092,Middle Aged
22185092,Plant Preparations
22185092,Succimer
22185298,Adolescent
22185298,Adult
22185298,Aortic Valve Stenosis
22185298,Case-Control Studies
22185298,Child
22185298,"Child, Preschool"
22185298,Female
22185298,Heart Murmurs
22185298,Humans
22185298,Infant
22185298,Male
22185298,Mitral Valve Insufficiency
22185298,Phonocardiography
22185298,Subtraction Technique
22185298,Young Adult
22185401,Adolescent
22185401,Antiviral Agents
22185401,Extracorporeal Circulation
22185401,Female
22185401,Follow-Up Studies
22185401,Humans
22185401,"Influenza A Virus, H1N1 Subtype"
22185401,Influenza Vaccines
22185401,"Influenza, Human"
22185401,Myocarditis
22185401,Oseltamivir
22185401,Polymerase Chain Reaction
22185401,"RNA, Viral"
22185472,Humans
22185472,Lipoma
22185472,"Liposarcoma, Myxoid"
22185472,Male
22185472,Middle Aged
22185472,Tongue Neoplasms
22185665,Breast Neoplasms
22185665,Female
22185665,Fibroadenoma
22185665,Hemangiosarcoma
22185665,Humans
22185665,Middle Aged
22185665,Neoplasm Grading
22185665,"Neoplasms, Second Primary"
22187236,Aged
22187236,Anticoagulants
22187236,Atrial Appendage
22187236,Atrial Fibrillation
22187236,Contraindications
22187236,Humans
22187236,Male
22187236,Middle Aged
22187236,Risk Factors
22187236,Septal Occluder Device
22187236,Stroke
22187236,Treatment Outcome
22187236,Warfarin
22187256,Cardiac Catheterization
22187256,"Cardiomyopathy, Hypertrophic"
22187256,Catheter Ablation
22187256,Electrocardiography
22187256,Gated Blood-Pool Imaging
22187256,Humans
22187256,Male
22187256,Middle Aged
22187256,"Tachycardia, Ventricular"
22187256,Takotsubo Cardiomyopathy
22187257,Acute Disease
22187257,"Aged, 80 and over"
22187257,"Aneurysm, Infected"
22187257,Angioplasty
22187257,Carotid Artery Diseases
22187257,"Endocarditis, Bacterial"
22187257,Female
22187257,Humans
22187257,Radiography
22187257,Stents
22187257,Treatment Outcome
22187258,Conjunctival Diseases
22187258,Hemorrhagic Fever with Renal Syndrome
22187258,Humans
22187258,Male
22187258,Severity of Illness Index
22187258,Stevens-Johnson Syndrome
22187258,Viral Vaccines
22187258,Young Adult
22187259,"Dermatitis, Occupational"
22187259,Fatal Outcome
22187259,Humans
22187259,Hypersensitivity
22187259,Male
22187259,Middle Aged
22187259,Occupational Exposure
22187259,Solvents
22187259,Trichloroethylene
22187260,Adenocarcinoma
22187260,"Carcinoma, Renal Cell"
22187260,Humans
22187260,Kidney Neoplasms
22187260,Male
22187260,Middle Aged
22187260,"Neoplasms, Second Primary"
22187260,Nephrectomy
22187260,Prostatectomy
22187260,Prostatic Neoplasms
22187260,Robotics
22187260,"Surgery, Computer-Assisted"
22187591,Acquired Immunodeficiency Syndrome
22187591,Dyskinesias
22187591,Female
22187591,Humans
22187591,Middle Aged
22187591,Morocco
22187591,"Toxoplasmosis, Cerebral"
22187600,Female
22187600,"Hernia, Ventral"
22187600,Humans
22187600,Middle Aged
22187600,Prosthesis-Related Infections
22187600,Surgical Mesh
22187600,Surgical Wound Infection
22187607,Humans
22187607,Male
22187607,Neurotoxicity Syndromes
22187607,Scrotum
22187607,Snake Bites
22187607,Young Adult
22188660,Aged
22188660,Autoimmunity
22188660,Cognition Disorders
22188660,"Diabetes Mellitus, Type 1"
22188660,Female
22188660,Glutamate Decarboxylase
22188660,Humans
22188660,"Immunoglobulins, Intravenous"
22188660,Language Disorders
22188660,Magnetic Resonance Imaging
22188660,Memory Disorders
22188660,Neuropsychological Tests
22188660,Positron-Emission Tomography
22189053,Aged
22189053,"Carcinoma, Squamous Cell"
22189053,"Embolism, Air"
22189053,Esophageal Neoplasms
22189053,Esophagectomy
22189053,Fatal Outcome
22189053,Humans
22189053,Intracranial Embolism
22189053,Magnetic Resonance Imaging
22189053,Male
22189053,Peptic Ulcer
22189053,Postoperative Complications
22189053,"Tomography, X-Ray Computed"
22189515,Adult
22189515,Device Removal
22189515,Female
22189515,Foreign-Body Migration
22189515,Gynecologic Surgical Procedures
22189515,Humans
22189515,"Intrauterine Devices, Copper"
22189515,Laparoscopy
22189515,Minimally Invasive Surgical Procedures
22189515,Treatment Outcome
22189515,Urinary Bladder
22189515,Urinary Bladder Calculi
22189745,Aged
22189745,Humans
22189745,Male
22189745,Paresis
22189745,Postural Balance
22189745,Sensation Disorders
22189745,Stroke
22189746,Adult
22189746,Ascites
22189746,Bacterial Infections
22189746,Female
22189746,Humans
22189746,Ovarian Hyperstimulation Syndrome
22189746,Ovulation Induction
22189746,Peritonitis
22189746,Pregnancy
22189746,"Pregnancy Complications, Infectious"
22189747,Adult
22189747,Graves Disease
22189747,Humans
22189747,Male
22189747,Thymus Hyperplasia
22189748,AIDS-Related Opportunistic Infections
22189748,Acquired Immunodeficiency Syndrome
22189748,"Antiretroviral Therapy, Highly Active"
22189748,Female
22189748,Herpes Zoster
22189748,Humans
22189748,Medication Adherence
22189748,Middle Aged
22190248,Adrenal Gland Neoplasms
22190248,"Angiography, Digital Subtraction"
22190248,"Embolization, Therapeutic"
22190248,Fatal Outcome
22190248,Humans
22190248,Hypersplenism
22190248,Male
22190248,Middle Aged
22190248,Pheochromocytoma
22190248,Splenic Artery
22190248,Thrombocytopenia
22190248,"Tomography, X-Ray Computed"
22192457,"Antigens, CD34"
22192457,"Biomarkers, Tumor"
22192457,"Chemoradiotherapy, Adjuvant"
22192457,Fatal Outcome
22192457,Female
22192457,Humans
22192457,Liver
22192457,Liver Neoplasms
22192457,Proto-Oncogene Proteins c-bcl-2
22192457,Skull Base
22192457,Skull Base Neoplasms
22192457,Solitary Fibrous Tumors
22192457,"Tomography, Emission-Computed"
22192457,Young Adult
22194652,Base Sequence
22194652,"Calcium Channels, L-Type"
22194652,Child
22194652,DNA Mutational Analysis
22194652,Electroretinography
22194652,"Eye Diseases, Hereditary"
22194652,"Genetic Diseases, X-Linked"
22194652,Humans
22194652,Male
22194652,Middle Aged
22194652,Molecular Sequence Data
22194652,"Mutation, Missense"
22194652,Myopia
22194652,Night Blindness
22194652,Pedigree
22194652,Phenotype
22194652,Polymerase Chain Reaction
22194652,Retinal Rod Photoreceptor Cells
22194652,Visual Field Tests
19904536,Adenocarcinoma
19904536,Aged
19904536,"Antimetabolites, Antineoplastic"
19904536,Deoxycytidine
19904536,Fatal Outcome
19904536,Gallbladder Neoplasms
19904536,Humans
19904536,"Lung Diseases, Interstitial"
19904536,Male
19904536,Neoplasm Metastasis
19906310,Adult
19906310,Cardiomyopathies
19906310,Central Nervous System Stimulants
19906310,Contrast Media
19906310,Electrocardiography
19906310,Female
19906310,Fibrosis
19906310,Gadolinium DTPA
19906310,Humans
19906310,"Magnetic Resonance Imaging, Cine"
19906310,Methamphetamine
19906310,Myocardium
19906310,Predictive Value of Tests
19906310,Recovery of Function
19906310,Severity of Illness Index
19906310,Time Factors
19906310,Treatment Outcome
19906310,"Ventricular Dysfunction, Left"
19909497,Actinomycetales
19909497,Actinomycetales Infections
19909497,Bacteremia
19909497,Bacterial Typing Techniques
19909497,Cluster Analysis
19909497,"DNA, Bacterial"
19909497,Heat-Shock Proteins
19909497,Humans
19909497,Immunocompromised Host
19909497,Lung Transplantation
19909497,Male
19909497,Middle Aged
19909497,Molecular Sequence Data
19909497,"Pneumonia, Bacterial"
19909497,"Sequence Analysis, DNA"
19909497,Sequence Homology
19909529,Adult
19909529,Combined Modality Therapy
19909529,Craniotomy
19909529,"Dose Fractionation, Radiation"
19909529,Early Diagnosis
19909529,Frontal Bone
19909529,Humans
19909529,Male
19909529,Multiple Myeloma
19909529,Orbital Neoplasms
19909529,Radiotherapy Dosage
19909529,"Tomography, X-Ray Computed"
19911184,Adult
19911184,Base Sequence
19911184,"Blotting, Western"
19911184,Brain
19911184,"Cerebral Amyloid Angiopathy, Familial"
19911184,"Codon, Nonsense"
19911184,Female
19911184,Gerstmann-Straussler-Scheinker Disease
19911184,Humans
19911184,Middle Aged
19911184,Phenotype
19911184,PrPSc Proteins
19911184,Prion Proteins
19911184,Prions
19911296,Adult
19911296,Combined Modality Therapy
19911296,Female
19911296,Humans
19911296,"Kidney Failure, Chronic"
19911296,Parenteral Nutrition
19911296,Pregnancy
19911296,Pregnancy Complications
19911296,Renal Dialysis
19912641,Humans
19912641,Immunohistochemistry
19912641,Male
19912641,Mandibular Neoplasms
19912641,Middle Aged
19912641,Neurofibroma
19912641,"Radiography, Panoramic"
19917114,Aged
19917114,Catheter Ablation
19917114,Catheterization
19917114,Combined Modality Therapy
19917114,"Fractures, Spontaneous"
19917114,Humans
19917114,Male
19917114,Middle Aged
19917114,Prognosis
19917114,Radiography
19917114,Spinal Fractures
19917114,Treatment Outcome
19917114,Vertebroplasty
19924410,Adolescent
19924410,Choristoma
19924410,Female
19924410,Humans
19924410,Magnetic Resonance Imaging
19924410,Preoperative Care
19924410,Prognosis
19924410,Ureter
19924410,Uterus
19924410,Vagina
19924410,Vaginal Diseases
19924448,Cauda Equina
19924448,Dura Mater
19924448,Humans
19924448,Lumbar Vertebrae
19924448,Male
19924448,Meningocele
19924448,Middle Aged
19924448,Neurilemmoma
19924448,Polyradiculopathy
19924448,Postoperative Complications
19924448,Radiography
19924448,Spinal Canal
19924448,Spinal Cord Neoplasms
19924448,Treatment Outcome
19924515,Brain Neoplasms
19924515,Female
19924515,Humans
19924515,Infant
19924515,Magnetic Resonance Imaging
19924515,Meningeal Neoplasms
19924515,Neurocytoma
19924515,"Tomography, X-Ray Computed"
19930560,Aged
19930560,Anti-Bacterial Agents
19930560,Diagnostic Errors
19930560,Humans
19930560,Lung Neoplasms
19930560,Male
19930560,Mycobacterium
19930560,Neoplasm Metastasis
19930560,Radiography
19930560,"Tuberculosis, Spinal"
19930688,Adult
19930688,"Diagnosis, Differential"
19930688,"Fibroma, Desmoplastic"
19930688,Humans
19930688,Magnetic Resonance Imaging
19930688,Male
19930688,Mandibular Neoplasms
19930688,"Radiography, Panoramic"
31081412,Adult
31081412,"Anti-Inflammatory Agents, Non-Steroidal"
31081412,Female
31081412,Humans
31081412,Microphthalmos
31081412,Retinal Detachment
31081412,Sclera
31081412,Sclerostomy
31082330,Aged
31082330,Calcium Pyrophosphate
31082330,Chondrocalcinosis
31082330,Female
31082330,Gingival Diseases
31082330,Humans
31082330,Mouth Mucosa
31082330,Neck Pain
31082330,Odontoid Process
31082330,Syndrome
31082330,"Tomography, X-Ray Computed"
31083154,Adult
31083154,Alcoholism
31083154,Family
31083154,Humans
31083154,Liver
31083154,"Liver Cirrhosis, Alcoholic"
31083154,Liver Transplantation
31083154,Living Donors
31083154,Male
31083154,Middle Aged
31083156,Aged
31083156,Anus Neoplasms
31083156,"Diagnosis, Differential"
31083156,Female
31083156,Humans
31083156,Laparoscopy
31083156,"Paget Disease, Extramammary"
31083157,Adult
31083157,Breast Neoplasms
31083157,"Carcinoma, Ductal, Breast"
31083157,"Diagnosis, Differential"
31083157,Female
31083157,Hepatolenticular Degeneration
31083157,Humans
31083160,Adenoma
31083160,Aged
31083160,"Diagnosis, Differential"
31083160,Endoscopic Mucosal Resection
31083160,Humans
31083160,Male
31083160,Rectal Neoplasms
31083160,Transanal Endoscopic Surgery
31083161,Adult
31083161,Atlanto-Axial Joint
31083161,Cervical Vertebrae
31083161,Fluoroscopy
31083161,Humans
31083161,"Imaging, Three-Dimensional"
31083161,Joint Dislocations
31083161,Male
31083161,Pedicle Screws
31083161,Spinal Fractures
31083161,"Surgery, Computer-Assisted"
31083161,"Tomography, X-Ray Computed"
31083167,"Diagnosis, Differential"
31083167,Humans
31083167,"Kidney Failure, Chronic"
31083167,Male
31083167,Middle Aged
31083167,"Peritoneal Dialysis, Continuous Ambulatory"
31083167,Peritoneal Diseases
31083167,Pleural Diseases
31083167,Thoracoscopy
31083168,Acinetobacter Infections
31083168,Acinetobacter baumannii
31083168,Aged
31083168,Anti-Bacterial Agents
31083168,Delirium
31083168,"Diagnosis, Differential"
31083168,Humans
31083168,Lung Diseases
31083168,Male
31083168,Tigecycline
31083180,Burkitt Lymphoma
31083180,"Child, Preschool"
31083180,"Diagnosis, Differential"
31083180,Fatal Outcome
31083180,Hemophilia B
31083180,Humans
31083180,Male
31083181,Ascites
31083181,"Biopsy, Large-Core Needle"
31083181,Conservative Treatment
31083181,"Diagnosis, Differential"
31083181,Endometriosis
31083181,Female
31083181,Hemorrhage
